ID,Case Number,Date,Block,IUCR,Primary Type,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
11593788,JC149913,12/27/2018 01:00:00 AM,030XX N Long Ave,1130,DECEPTIVE PRACTICE,FALSE,FALSE,2514,25,31,19,11,,,2018,02/13/2019 04:10:15 PM,,,
11593739,JC150133,10/04/2018 06:00:00 PM,0000X E 57TH ST,2825,OTHER OFFENSE,FALSE,TRUE,232,2,20,40,26,,,2018,02/13/2019 04:10:15 PM,,,
11593727,JC149894,09/17/2018 12:00:00 PM,010XX W 15TH ST,890,THEFT,FALSE,FALSE,1232,12,11,28,6,,,2018,02/13/2019 04:10:15 PM,,,
11593683,JC149936,08/31/2018 09:00:00 AM,098XX S MARYLAND AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,511,5,8,50,11,,,2018,02/13/2019 04:10:15 PM,,,
11593572,JC149621,09/08/2018 11:00:00 PM,0000X E CHICAGO AVE,281,CRIM SEXUAL ASSAULT,FALSE,TRUE,1833,18,42,8,2,,,2018,02/13/2019 04:10:15 PM,,,
11593543,JC149794,04/01/2018 09:00:00 AM,022XX W FARRAGUT AVE,2826,OTHER OFFENSE,FALSE,FALSE,2012,20,40,4,26,,,2018,02/13/2019 04:10:15 PM,,,
11593370,JC149536,02/09/2018 05:00:00 PM,048XX S LAKE PARK AVE,5000,OTHER OFFENSE,FALSE,FALSE,222,2,4,39,26,,,2018,02/13/2019 04:10:15 PM,,,
11593341,JC149487,09/10/2018 10:00:00 AM,066XX S DAMEN AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,726,7,16,67,11,,,2018,02/13/2019 04:10:15 PM,,,
11593320,JC149490,10/12/2018 12:00:00 PM,083XX S LUELLA AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,412,4,7,46,11,,,2018,02/13/2019 04:10:15 PM,,,
11593279,JC149426,07/09/2018 12:00:00 PM,031XX S MORGAN ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,913,9,11,60,11,,,2018,02/13/2019 04:10:15 PM,,,
11592654,JC148672,07/17/2018 10:00:00 AM,077XX S ADA ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,612,6,17,71,11,,,2018,02/13/2019 04:01:17 PM,,,
11585372,JC139872,12/20/2018 12:00:00 AM,014XX W WASHINGTON BLVD,1152,DECEPTIVE PRACTICE,FALSE,FALSE,1224,12,27,28,11,,,2018,02/13/2019 04:01:17 PM,,,
11577173,JC129543,02/01/2018 12:00:00 AM,003XX S DEARBORN ST,1154,DECEPTIVE PRACTICE,FALSE,FALSE,113,1,4,32,11,,,2018,02/13/2019 04:01:17 PM,,,
11547084,JB567845,12/13/2018 11:14:00 AM,076XX N EASTLAKE TER,610,BURGLARY,TRUE,FALSE,2422,24,49,1,5,1165920,1950559,2018,02/13/2019 04:01:17 PM,42.01992154,-87.66476183,"(42.019921541, -87.664761827)"
11543285,JB541842,12/05/2018 04:00:00 PM,030XX N HAMLIN AVE,1710,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,2523,25,30,21,20,1150697,1919853,2018,02/13/2019 04:01:17 PM,41.935975,-87.72158837,"(41.935975003, -87.721588371)"
11540775,JB559876,12/12/2018 05:15:00 PM,005XX E 35TH ST,320,ROBBERY,FALSE,FALSE,212,2,4,35,3,1180355,1881901,2018,02/13/2019 04:01:17 PM,41.83120047,-87.61376309,"(41.831200469, -87.613763088)"
11537094,JB555612,12/16/2018 10:05:00 AM,011XX W ARGYLE ST,320,ROBBERY,TRUE,FALSE,2033,20,48,3,3,1167739,1933570,2018,02/13/2019 04:01:17 PM,41.97326422,-87.65856075,"(41.973264216, -87.658560747)"
11521943,JB535397,11/30/2018 09:42:00 PM,009XX W 123RD ST,143A,WEAPONS VIOLATION,TRUE,FALSE,524,5,34,53,15,1172450,1823273,2018,02/13/2019 04:01:17 PM,41.67049574,-87.64448912,"(41.670495741, -87.644489122)"
11500207,JB506512,11/06/2018 07:56:00 PM,076XX S STEWART AVE,461,BATTERY,TRUE,FALSE,621,6,17,69,04B,1174949,1854311,2018,02/13/2019 04:01:17 PM,41.75561323,-87.63442092,"(41.755613227, -87.634420924)"
11491331,JB493448,10/28/2018 10:00:00 AM,086XX S BENNETT AVE,1310,CRIMINAL DAMAGE,TRUE,TRUE,412,4,8,45,14,1190354,1848082,2018,02/13/2019 04:01:17 PM,41.73816299,-87.57816645,"(41.738162992, -87.578166445)"
11490266,JB493542,10/28/2018 11:31:00 AM,086XX S BENNETT AVE,496,BATTERY,TRUE,TRUE,412,4,8,45,04B,1190354,1848069,2018,02/13/2019 04:01:17 PM,41.73812732,-87.57816686,"(41.738127319, -87.578166863)"
11467944,JB463775,10/05/2018 02:38:00 PM,031XX N LINCOLN AVE,1153,DECEPTIVE PRACTICE,TRUE,FALSE,1932,19,32,6,11,1165344,1921064,2018,02/13/2019 04:01:17 PM,41.93899863,-87.66772486,"(41.938998633, -87.66772486)"
11457341,JB449033,09/24/2018 01:30:00 PM,096XX S MICHIGAN AVE,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,511,5,9,49,2,1178850,1841009,2018,02/13/2019 04:01:17 PM,41.71902307,-87.62052856,"(41.71902307, -87.620528559)"
11444177,JB432364,09/12/2018 12:42:00 PM,029XX W WILCOX ST,041A,BATTERY,FALSE,FALSE,1124,11,27,27,04B,1156911,1899216,2018,02/13/2019 04:01:17 PM,41.87922139,-87.69931189,"(41.879221392, -87.699311888)"
11425417,JB407913,08/25/2018 09:08:00 AM,007XX W 111TH ST,553,ASSAULT,TRUE,FALSE,2233,22,34,49,04A,1173202,1831248,2018,02/13/2019 04:01:17 PM,41.69236389,-87.64150249,"(41.692363894, -87.64150249)"
11346636,JB305055,06/13/2018 02:30:00 AM,0000X N HAMLIN BLVD,265,CRIM SEXUAL ASSAULT,TRUE,FALSE,1122,11,28,26,2,1151064,1899854,2018,02/13/2019 04:01:17 PM,41.88108866,-87.72076449,"(41.881088655, -87.720764494)"
11593222,JC149310,12/06/2018 06:00:00 PM,080XX S COLES AVE,820,THEFT,FALSE,FALSE,422,4,7,46,6,,,2018,02/12/2019 04:09:48 PM,,,
11592843,JC148248,12/20/2018 01:55:00 PM,054XX W Fullerton Ave,890,THEFT,FALSE,FALSE,2515,25,36,19,6,,,2018,02/12/2019 04:09:48 PM,,,
11592840,JC148595,07/24/2018 10:23:00 AM,012XX S MICHIGAN AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,132,1,3,33,11,,,2018,02/12/2019 04:09:48 PM,,,
11592782,JC148841,11/08/2018 11:00:00 PM,086XX S JEFFERY BLVD,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,412,4,8,45,2,,,2018,02/12/2019 04:09:48 PM,,,
11592759,JC148849,11/18/2018 12:01:00 AM,076XX S SOUTH SHORE DR,5002,OTHER OFFENSE,FALSE,FALSE,421,4,7,43,26,,,2018,02/12/2019 04:09:48 PM,,,
11592709,JC148345,11/15/2018 09:00:00 PM,001XX N LAPORTE AVE,1753,OFFENSE INVOLVING CHILDREN,FALSE,TRUE,1532,15,28,25,2,,,2018,02/12/2019 04:09:48 PM,,,
11592634,JC148125,12/31/2018 02:29:00 PM,070XX S CLYDE AVE,266,CRIM SEXUAL ASSAULT,FALSE,TRUE,331,3,5,43,2,,,2018,02/12/2019 04:09:48 PM,,,
11592590,JC148582,12/19/2018 11:00:00 AM,050XX W MONROE ST,2826,OTHER OFFENSE,FALSE,FALSE,1533,15,28,25,26,,,2018,02/12/2019 04:09:48 PM,,,
11592462,JC148294,04/03/2018 08:00:00 AM,086XX S COTTAGE GROVE AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,632,6,6,44,11,,,2018,02/12/2019 04:09:48 PM,,,
11592425,JC148347,06/01/2018 12:00:00 AM,008XX W 52ND ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,934,9,20,61,11,,,2018,02/12/2019 04:09:48 PM,,,
11592394,JC148265,02/01/2018 12:00:00 AM,082XX S LOOMIS BLVD,1153,DECEPTIVE PRACTICE,FALSE,FALSE,613,6,21,71,11,,,2018,02/12/2019 04:09:48 PM,,,
11592393,JC148227,12/24/2018 03:00:00 PM,050XX W CONCORD PL,820,THEFT,FALSE,FALSE,2533,25,37,25,6,,,2018,02/12/2019 04:09:48 PM,,,
11592318,JC148150,11/13/2018 12:01:00 AM,001XX N WALLER AVE,1562,SEX OFFENSE,FALSE,FALSE,1512,15,29,25,17,,,2018,02/12/2019 04:09:48 PM,,,
11592242,JC148070,12/23/2018 08:00:00 PM,053XX N LAKE SHORE DR NB,430,BATTERY,FALSE,FALSE,2023,20,48,77,04B,,,2018,02/12/2019 04:09:48 PM,,,
11592213,JC148021,12/21/2018 12:00:00 AM,005XX W MONROE ST,1110,DECEPTIVE PRACTICE,FALSE,FALSE,121,1,42,28,11,,,2018,02/12/2019 04:09:48 PM,,,
11589642,JC144833,11/01/2018 09:00:00 AM,020XX W LAWRENCE AVE,1130,DECEPTIVE PRACTICE,FALSE,FALSE,1911,19,47,4,11,,,2018,02/12/2019 04:00:01 PM,,,
11573983,JC125573,12/23/2018 04:18:00 PM,035XX N KEDZIE AVE,1110,DECEPTIVE PRACTICE,FALSE,FALSE,1733,17,35,21,11,,,2018,02/12/2019 04:00:01 PM,,,
11569660,JC120356,09/13/2018 03:00:00 PM,079XX S RHODES AVE,810,THEFT,FALSE,FALSE,624,6,6,44,6,,,2018,02/12/2019 04:00:01 PM,,,
11554056,JC101731,12/21/2018 11:00:00 AM,062XX S WOOD ST,4387,OTHER OFFENSE,TRUE,TRUE,714,7,15,67,26,1165419,1863340,2018,02/12/2019 04:00:01 PM,41.78059717,-87.66909054,"(41.780597165, -87.669090541)"
11549697,JB570789,12/28/2018 10:44:00 PM,006XX N LAKE SHORE DR,1310,CRIMINAL DAMAGE,TRUE,FALSE,1834,18,42,8,14,1179792,1904743,2018,02/12/2019 04:00:01 PM,41.89389317,-87.61512764,"(41.893893173, -87.615127644)"
11547591,JB568310,12/26/2018 06:45:00 PM,0000X W RANDOLPH ST,313,ROBBERY,FALSE,FALSE,111,1,42,32,3,1176035,1901283,2018,02/12/2019 04:00:01 PM,41.88448422,-87.62903,"(41.884484216, -87.629030004)"
11546089,JB566684,12/25/2018 03:00:00 AM,043XX W FULLERTON AVE,610,BURGLARY,FALSE,FALSE,2524,25,31,20,5,1147234,1915608,2018,02/12/2019 04:00:01 PM,41.92439344,-87.73442428,"(41.924393438, -87.734424279)"
11541030,JB560299,12/19/2018 06:45:00 PM,111XX S STATE ST,910,MOTOR VEHICLE THEFT,TRUE,FALSE,522,5,34,49,7,1178229,1831287,2018,02/12/2019 04:00:01 PM,41.69235865,-87.62309675,"(41.692358646, -87.623096746)"
11538732,JB557818,12/18/2018 12:03:00 AM,081XX S COLES AVE,1310,CRIMINAL DAMAGE,FALSE,TRUE,422,4,7,46,14,1198237,1851494,2018,02/12/2019 04:00:01 PM,41.74733233,-87.54917171,"(41.747332328, -87.549171709)"
11532134,JB548485,12/10/2018 10:00:00 AM,062XX S WOOD ST,4387,OTHER OFFENSE,TRUE,TRUE,714,7,15,67,26,1165419,1863340,2018,02/12/2019 04:00:01 PM,41.78059717,-87.66909054,"(41.780597165, -87.669090541)"
11525601,JB540249,12/04/2018 06:04:00 PM,005XX N CLARK ST,1150,DECEPTIVE PRACTICE,TRUE,FALSE,1831,18,42,8,11,1175446,1903768,2018,02/12/2019 04:00:01 PM,41.89131644,-87.63111819,"(41.891316439, -87.631118191)"
11523479,JB537430,12/01/2018 05:26:00 PM,010XX W NORTH AVE,860,THEFT,TRUE,FALSE,1811,18,2,7,6,1169336,1910832,2018,02/12/2019 04:00:01 PM,41.91083552,-87.65335152,"(41.910835515, -87.653351515)"
11518316,JB530568,11/06/2018 03:00:00 PM,062XX S WOOD ST,4387,OTHER OFFENSE,TRUE,TRUE,714,7,15,67,26,1165419,1863340,2018,02/12/2019 04:00:01 PM,41.78059717,-87.66909054,"(41.780597165, -87.669090541)"
11512670,JB522776,11/20/2018 10:57:00 AM,016XX W 87TH ST,450,BATTERY,TRUE,FALSE,2221,22,21,71,04B,1166954,1847019,2018,02/12/2019 04:00:01 PM,41.73577744,-87.66392855,"(41.735777438, -87.663928546)"
11509400,JB518589,11/16/2018 05:58:00 PM,052XX W NORTH AVE,031A,ROBBERY,TRUE,FALSE,2532,25,37,25,3,1141254,1910137,2018,02/12/2019 04:00:01 PM,41.90949293,-87.75653279,"(41.909492928, -87.75653279)"
11500811,JB507039,11/06/2018 03:39:00 PM,082XX S LAFLIN ST,610,BURGLARY,TRUE,FALSE,614,6,21,71,5,1167770,1850052,2018,02/12/2019 04:00:01 PM,41.74408297,-87.66085219,"(41.74408297, -87.660852191)"
11497444,JB500450,07/16/2018 10:30:00 AM,062XX S LANGLEY AVE,810,THEFT,TRUE,FALSE,313,3,20,42,6,1181967,1863793,2018,02/12/2019 04:00:01 PM,41.78147345,-87.608409,"(41.781473446, -87.608409003)"
11478042,JB477527,10/12/2018 12:00:00 PM,062XX S WOOD ST,4387,OTHER OFFENSE,TRUE,TRUE,714,7,15,67,26,1165419,1863340,2018,02/12/2019 04:00:01 PM,41.78059717,-87.66909054,"(41.780597165, -87.669090541)"
11472545,JB469672,10/10/2018 07:30:00 AM,023XX W CERMAK RD,340,ROBBERY,TRUE,FALSE,1234,12,25,31,3,1161019,1889342,2018,02/12/2019 04:00:01 PM,41.85204192,-87.68450201,"(41.852041917, -87.68450201)"
11432722,JB417512,08/31/2018 09:30:00 PM,068XX W NORTH AVE,281,CRIM SEXUAL ASSAULT,FALSE,TRUE,2513,25,29,25,2,1130805,1909898,2018,02/12/2019 04:00:01 PM,41.90902348,-87.79492409,"(41.909023481, -87.794924093)"
11428930,JB412516,08/28/2018 02:50:00 PM,023XX N HARLEM AVE,1130,DECEPTIVE PRACTICE,FALSE,FALSE,2512,25,29,25,11,1127716,1914381,2018,02/12/2019 04:00:01 PM,41.92137807,-87.80617067,"(41.921378074, -87.806170671)"
11413709,JB392908,08/03/2018 08:00:00 AM,049XX S HONORE ST,1130,DECEPTIVE PRACTICE,TRUE,FALSE,931,9,15,61,11,1164850,1871946,2018,02/12/2019 04:00:01 PM,41.80422514,-87.6709335,"(41.80422514, -87.6709335)"
11410689,JB389015,08/11/2018 02:16:00 PM,003XX S KILBOURN AVE,041A,BATTERY,FALSE,FALSE,1131,11,28,26,04B,1146450,1897879,2018,02/12/2019 04:00:01 PM,41.87575815,-87.7377573,"(41.875758145, -87.7377573)"
11287254,JB226652,04/16/2018 09:00:00 PM,006XX N TRUMBULL AVE,265,CRIM SEXUAL ASSAULT,TRUE,FALSE,1121,11,27,23,2,1153601,1903958,2018,02/12/2019 04:00:01 PM,41.89230038,-87.7113395,"(41.892300375, -87.711339503)"
11197435,JB107325,01/07/2018 03:30:00 AM,028XX N LONG AVE,031A,ROBBERY,TRUE,FALSE,2514,25,31,19,3,1139878,1918573,2018,02/12/2019 04:00:01 PM,41.93266751,-87.76138099,"(41.932667513, -87.761380994)"
11591919,JC147681,12/24/2018 09:00:00 AM,016XX W CORNELIA AVE,810,THEFT,FALSE,FALSE,1922,19,47,6,6,,,2018,02/11/2019 04:12:16 PM,,,
11591817,JC147641,12/20/2018 12:00:00 PM,005XX N AUSTIN BLVD,1152,DECEPTIVE PRACTICE,FALSE,FALSE,1512,15,29,25,11,,,2018,02/11/2019 04:12:16 PM,,,
11591803,JC147513,10/04/2018 09:00:00 AM,003XX W 111TH PL,2826,OTHER OFFENSE,FALSE,FALSE,522,5,34,49,26,,,2018,02/11/2019 04:12:16 PM,,,
11591728,JC147530,11/17/2018 09:00:00 AM,049XX W HARRISON ST,890,THEFT,FALSE,FALSE,1533,15,29,25,6,,,2018,02/11/2019 04:12:16 PM,,,
11591578,JC147210,12/31/2018 11:59:00 AM,088XX S BLACKSTONE AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,412,4,8,48,14,,,2018,02/11/2019 04:12:16 PM,,,
11591474,JC147106,04/04/2018 09:00:00 AM,124XX S PERRY AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,523,5,9,53,11,,,2018,02/11/2019 04:12:16 PM,,,
11591397,JC147016,09/28/2018 12:01:00 AM,067XX S CHAPPEL AVE,1154,DECEPTIVE PRACTICE,FALSE,FALSE,331,3,5,43,11,,,2018,02/11/2019 04:12:16 PM,,,
11550898,JB572306,12/30/2018 05:01:00 AM,075XX N GREENVIEW AVE,1365,CRIMINAL TRESPASS,TRUE,FALSE,2422,24,49,1,26,1164980,1950139,2018,02/11/2019 04:02:25 PM,42.01878915,-87.66823295,"(42.018789152, -87.668232945)"
11545867,JB566486,12/24/2018 07:40:00 PM,005XX W ROOSEVELT RD,051A,ASSAULT,FALSE,TRUE,124,1,25,28,04A,1173077,1894978,2018,02/11/2019 04:02:25 PM,41.86724898,-87.64007907,"(41.86724898, -87.640079073)"
11510263,JB518537,11/16/2018 02:25:00 PM,004XX W DIVISION ST,1150,DECEPTIVE PRACTICE,TRUE,FALSE,1821,18,27,8,11,1173175,1908290,2018,02/11/2019 04:02:25 PM,41.90377576,-87.63932407,"(41.903775756, -87.639324074)"
11459563,JB452973,09/17/2018 09:15:00 AM,082XX S ABERDEEN ST,4387,OTHER OFFENSE,TRUE,TRUE,613,6,21,71,26,1170421,1850111,2018,02/11/2019 04:02:25 PM,41.74418761,-87.65113695,"(41.744187612, -87.651136949)"
11422365,JB404140,08/22/2018 02:50:00 PM,101XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TRUE,TRUE,511,5,9,49,14,1179372,1837827,2018,02/11/2019 04:02:25 PM,41.71027937,-87.61871339,"(41.710279369, -87.618713388)"
11416651,JB396822,08/14/2018 12:00:00 PM,019XX S CANALPORT AVE,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,1235,12,11,31,2,1172147,1890860,2018,02/11/2019 04:02:25 PM,41.85596944,-87.64361466,"(41.855969436, -87.64361466)"
11402343,JB378284,08/04/2018 12:45:00 AM,024XX W CHICAGO AVE,420,BATTERY,FALSE,FALSE,1212,12,26,24,04B,1160011,1905256,2018,02/11/2019 04:02:25 PM,41.89573228,-87.68776235,"(41.895732275, -87.687762347)"
11334866,JB289416,06/02/2018 08:00:00 AM,009XX E 75TH ST,031A,ROBBERY,TRUE,FALSE,624,6,8,69,3,1183987,1855484,2018,02/11/2019 04:02:25 PM,41.7586258,-87.60126259,"(41.758625799, -87.601262593)"
11320541,JB270716,05/20/2018 12:51:00 AM,054XX S RACINE AVE,326,ROBBERY,FALSE,FALSE,934,9,20,61,3,1169254,1868504,2018,02/11/2019 04:02:25 PM,41.79468564,-87.65488134,"(41.794685635, -87.654881342)"
11279700,JB216517,04/08/2018 11:06:00 PM,025XX W 56TH ST,041A,BATTERY,FALSE,FALSE,824,8,15,63,04B,1160575,1867453,2018,02/11/2019 04:02:25 PM,41.7919851,-87.68673621,"(41.791985104, -87.686736206)"
11229440,JB149371,01/23/2018 12:29:00 PM,108XX S WABASH AVE,4651,OTHER OFFENSE,TRUE,FALSE,513,5,9,49,26,1178499,1833116,2018,02/11/2019 04:02:25 PM,41.69737157,-87.62205294,"(41.69737157, -87.622052942)"
11591269,JC146791,10/01/2018 04:00:00 PM,063XX S ARTESIAN AVE,1562,SEX OFFENSE,FALSE,TRUE,825,8,16,66,17,,,2018,02/10/2019 04:04:40 PM,,,
11591067,JC146343,12/30/2018 05:30:00 PM,073XX W SUMMERDALE AVE,486,BATTERY,FALSE,TRUE,1613,16,41,10,08B,,,2018,02/10/2019 04:04:40 PM,,,
11590919,JC146056,03/13/2018 07:39:00 AM,039XX S LAKE PARK AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,214,2,4,36,11,,,2018,02/10/2019 04:04:40 PM,,,
11590570,JC146027,11/28/2018 12:00:00 PM,024XX N SPAULDING AVE,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1413,14,35,22,11,,,2018,02/10/2019 04:04:40 PM,,,
11590516,JC145833,12/31/2018 03:00:00 PM,098XX S WINSTON AVE,1152,DECEPTIVE PRACTICE,FALSE,FALSE,2213,22,21,73,11,,,2018,02/10/2019 04:04:40 PM,,,
11590466,JC145859,12/18/2018 01:00:00 PM,099XX S ABERDEEN ST,1156,DECEPTIVE PRACTICE,FALSE,FALSE,2232,22,34,73,11,,,2018,02/10/2019 04:04:40 PM,,,
11590456,JC145790,08/22/2018 01:14:00 PM,001XX W 112TH PL,820,THEFT,FALSE,FALSE,522,5,34,49,6,,,2018,02/10/2019 04:04:40 PM,,,
11590414,JC145818,10/01/2018 12:01:00 AM,029XX N TROY ST,1310,CRIMINAL DAMAGE,FALSE,FALSE,1411,14,33,21,14,,,2018,02/10/2019 04:04:40 PM,,,
11538568,JB551851,12/13/2018 02:50:00 PM,0000X W WASHINGTON ST,5000,OTHER OFFENSE,FALSE,FALSE,112,1,42,32,26,1175732,1900816,2018,02/10/2019 04:04:40 PM,41.88320956,-87.6301567,"(41.88320956, -87.630156699)"
11552252,JB574018,12/31/2018 04:10:00 PM,001XX W CERMAK RD,320,ROBBERY,TRUE,FALSE,131,1,3,33,3,1175994,1889765,2018,02/10/2019 03:56:51 PM,41.85287901,-87.62952733,"(41.852879013, -87.629527333)"
11549926,JB571053,12/29/2018 05:28:00 AM,083XX S BALTIMORE AVE,486,BATTERY,FALSE,TRUE,423,4,7,46,08B,1196946,1850118,2018,02/10/2019 03:56:51 PM,41.74358867,-87.55394786,"(41.743588668, -87.553947861)"
11541505,JB561080,12/20/2018 12:47:00 PM,010XX W DIVISION ST,910,MOTOR VEHICLE THEFT,TRUE,FALSE,1822,18,27,8,7,1169376,1908183,2018,02/10/2019 03:56:51 PM,41.90356563,-87.65328172,"(41.903565632, -87.653281722)"
11531560,JB548238,12/10/2018 02:00:00 AM,044XX S WESTERN AVE,810,THEFT,TRUE,FALSE,922,9,15,58,6,1161112,1875082,2018,02/10/2019 03:56:51 PM,41.81290895,-87.68455596,"(41.812908947, -87.684555956)"
11517693,JB529934,11/17/2018 10:00:00 AM,021XX W CONCORD PL,265,CRIM SEXUAL ASSAULT,TRUE,FALSE,1434,14,2,24,2,1161827,1910917,2018,02/10/2019 03:56:51 PM,41.9112288,-87.68093446,"(41.911228802, -87.680934463)"
11507541,JB516270,11/14/2018 10:19:00 PM,110XX S VINCENNES AVE,520,ASSAULT,TRUE,TRUE,2234,22,34,75,04A,1167334,1831297,2018,02/10/2019 03:56:51 PM,41.69262568,-87.66298481,"(41.692625682, -87.662984812)"
11504101,JB511682,11/11/2018 05:16:00 AM,081XX S BENNETT AVE,051A,ASSAULT,TRUE,TRUE,414,4,8,46,04A,1190280,1851380,2018,02/10/2019 03:56:51 PM,41.74721479,-87.57833155,"(41.747214793, -87.578331547)"
11501886,JB508746,11/05/2018 11:48:00 PM,074XX S ELLIS AVE,560,ASSAULT,TRUE,FALSE,323,3,8,69,08A,1184177,1855930,2018,02/10/2019 03:56:51 PM,41.75984523,-87.60055234,"(41.759845228, -87.600552342)"
11477896,JB477323,10/16/2018 07:05:00 AM,060XX S FAIRFIELD AVE,1020,ARSON,TRUE,TRUE,825,8,16,66,9,1159079,1864483,2018,02/10/2019 03:56:51 PM,41.78386576,-87.69230302,"(41.783865759, -87.692303016)"
11475074,JB473454,10/12/2018 10:20:00 PM,077XX S MUSKEGON AVE,520,ASSAULT,TRUE,TRUE,421,4,7,43,04A,1196473,1854003,2018,02/10/2019 03:56:51 PM,41.75426114,-87.55555225,"(41.754261144, -87.555552254)"
11464024,JB458805,10/01/2018 06:00:00 PM,051XX S THROOP ST,460,BATTERY,FALSE,FALSE,934,9,20,61,08B,1168532,1870636,2018,02/10/2019 03:56:51 PM,41.80055169,-87.65746744,"(41.800551692, -87.657467435)"
11449543,JB440002,09/17/2018 10:03:00 PM,130XX S ELLIS AVE,498,BATTERY,TRUE,TRUE,533,5,9,54,04B,1185294,1818742,2018,02/10/2019 03:56:51 PM,41.65777068,-87.59762306,"(41.657770677, -87.597623055)"
11449202,JB439662,09/14/2018 03:30:00 PM,013XX S THROOP ST,460,BATTERY,FALSE,FALSE,1233,12,25,28,08B,1167922,1893746,2018,02/10/2019 03:56:51 PM,41.86398095,-87.65903924,"(41.863980949, -87.659039241)"
11432415,JB415394,07/22/2018 08:00:00 AM,021XX N MAJOR AVE,1582,OFFENSE INVOLVING CHILDREN,FALSE,FALSE,2515,25,36,19,17,1138036,1913834,2018,02/10/2019 03:56:51 PM,41.9196967,-87.76826502,"(41.919696697, -87.768265022)"
11398405,JB373402,07/31/2018 06:30:00 PM,078XX S WOLCOTT AVE,496,BATTERY,FALSE,TRUE,611,6,17,71,04B,1165054,1852625,2018,02/10/2019 03:56:51 PM,41.75120147,-87.67073131,"(41.751201471, -87.670731314)"
11381925,JB352001,07/16/2018 06:00:00 AM,013XX W HUBBARD ST,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,1215,12,1,24,2,1167216,1903202,2018,02/10/2019 03:56:51 PM,41.88994414,-87.66135915,"(41.88994414, -87.661359152)"
11309687,JB256283,05/05/2018 04:00:00 AM,074XX S NORMAL AVE,281,CRIM SEXUAL ASSAULT,FALSE,FALSE,732,7,6,68,2,1174249,1855659,2018,02/10/2019 03:56:51 PM,41.75932788,-87.63694625,"(41.759327879, -87.636946254)"
11266021,JB197662,03/24/2018 12:30:00 AM,036XX W LELAND AVE,820,THEFT,FALSE,FALSE,1723,17,35,14,6,1151314,1930988,2018,02/10/2019 03:56:51 PM,41.96651816,-87.71902751,"(41.96651816, -87.719027509)"
11590027,JC145394,01/18/2018 11:49:00 AM,071XX N PAULINA ST,890,THEFT,FALSE,FALSE,2423,24,49,1,6,,,2018,02/09/2019 04:19:07 PM,,,
11589948,JC144408,10/21/2018 12:00:00 PM,009XX W WOLFRAM ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1933,19,44,6,11,,,2018,02/09/2019 04:19:07 PM,,,
11589939,JC145030,07/23/2018 08:50:00 AM,0000X W ONTARIO ST,1153,DECEPTIVE PRACTICE,FALSE,FALSE,1832,18,42,8,11,,,2018,02/09/2019 04:19:07 PM,,,
11589937,JC144602,11/14/2018 01:00:00 PM,013XX W MONROE ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,1224,12,27,28,11,,,2018,02/09/2019 04:19:07 PM,,,
11589932,JC145021,12/21/2018 08:00:00 PM,001XX N STATE ST,1150,DECEPTIVE PRACTICE,FALSE,FALSE,111,1,42,32,11,,,2018,02/09/2019 04:19:07 PM,,,
11589926,JC144599,11/14/2018 12:00:00 PM,002XX W ADAMS ST,870,THEFT,FALSE,FALSE,122,1,42,32,6,,,2018,02/09/2019 04:19:07 PM,,,
11589801,JC145070,06/09/2018 12:11:00 PM,022XX N MILWAUKEE AVE,1130,DECEPTIVE PRACTICE,FALSE,FALSE,1431,14,1,22,11,,,2018,02/09/2019 04:19:07 PM,,,
11589743,JC145091,12/21/2018 12:00:00 PM,015XX W 113TH PL,1153,DECEPTIVE PRACTICE,FALSE,FALSE,2234,22,34,75,11,,,2018,02/09/2019 04:19:07 PM,,,
11589736,JC144121,12/10/2018 09:00:00 AM,020XX W FULTON ST,810,THEFT,FALSE,FALSE,1223,12,27,28,6,,,2018,02/09/2019 04:19:07 PM,,,
11589664,JC144574,10/30/2018 12:00:00 PM,067XX S LOWE AVE,1310,CRIMINAL DAMAGE,FALSE,FALSE,723,7,6,68,14,,,2018,02/09/2019 04:19:07 PM,,,
11589656,JC144936,12/18/2018 02:50:00 PM,026XX N ELSTON AVE,1206,DECEPTIVE PRACTICE,FALSE,FALSE,1432,14,1,22,11,,,2018,02/09/2019 04:19:07 PM,,,
